,,,,,
,ID,Title,Mod,Tournament - Stage,Rank Range
,2868551,Kuba Oms - My Love (Redside Remix) (feat. Hatsune Miku) [Collab Insane] (Noffy),DT3,Hitomi's Hidden Extra Round of 16,1-15k
,3298591,kors k - SigSig [Dream] (AJT),FM1,Hitomi's Hidden Extra Round of 16,1-15k
,1847043,"Camellia feat. Nanahira - Energy * Drin-ko Fein-chan! (Camellia's ""MONSTERISTIC"" D. M. P. Remix) [C8H10N4O2] (RLC)",TB1,Hitomi's Hidden Extra Round of 16,1-15k
,,,,,
,1524103,Omoi - Teo [Motto!] (Kroytz),HD1,Hitomi's Hidden Extra Quarterfinals,1-15k
,2874944,Official HIGE DANdism - Bad for me (Dz'Xa's Amenpunk) [HE WILL] (Seamob),HD2,Hitomi's Hidden Extra Quarterfinals,1-15k
,2651784,Hyuman - DISHONOR [hasplasho's dishonorable spaghetti] (yaspo),HD3,Hitomi's Hidden Extra Quarterfinals,1-15k
,1469136,"Camellia vs Akira Complex - Railgun Roulette (VIP) [Neil x Sharu, Syzygy] (NeilPerry)",HD4,Hitomi's Hidden Extra Quarterfinals,1-15k
,3333700,AAAA vs. Frums - beepbit * futures [fast * forward] (toybot),HD5,Hitomi's Hidden Extra Quarterfinals,1-15k
,3612153,tv room - Know It All [exTTTTTTTra_TTTTTTTTTTTTVTVTVVVVTTVVVVTTTTVTTVTTVTVVTVTTTVTTTTTTTTTTTTVTV] (wafer),HD6,Hitomi's Hidden Extra Quarterfinals,1-15k
,n/a,deleted beatmap,HD7,Hitomi's Hidden Extra Quarterfinals,1-15k
,2745510,Nanamori-chu * Goraku-bu - Happy Time wa Owaranai (Cut Ver.) [Osu's Expert] (-Keitaro),HD8,Hitomi's Hidden Extra Quarterfinals,1-15k
,3371047,tokiwa - Kotodama Refrain (katagiri Bootleg) [Halgoh's Extreme] (Ducky-),HD9,Hitomi's Hidden Extra Quarterfinals,1-15k
,3509826,Ushirokara Haiyoritai G - Koi wa Chaos no Shimobenari [Chaos] (Amamya),HD10,Hitomi's Hidden Extra Quarterfinals,1-15k
,3154354,beatMARIO(COOL&CREATE) - Dogeza Stairs [DOGEZA!] (xChillin),HR1,Hitomi's Hidden Extra Quarterfinals,1-15k
,2892551,L'Antica - Junpaku Toroimerai [Resonating] (Atalanta),HR2,Hitomi's Hidden Extra Quarterfinals,1-15k
,2226504,Cranky vs. MASAKI - ouroboros -twin stroke of the end- [Flask's Expert] (celerih),HR3,Hitomi's Hidden Extra Quarterfinals,1-15k
,3420529,"PinocchioP - God-ish feat. Hatsune Miku [""       ""] (Ryuusei Aika)",HR4,Hitomi's Hidden Extra Quarterfinals,1-15k
,3512649,yanaginagi - continue [Fantasy! (without speed.)] (yanaginagi1),DT1,Hitomi's Hidden Extra Quarterfinals,1-15k
,2142695,Camellia - [BLEED BLOOD] [Insane] (Mir),DT2,Hitomi's Hidden Extra Quarterfinals,1-15k
,3667381,Toromaru - Formless Canvas [Insane] (DeviousPanda),DT3,Hitomi's Hidden Extra Quarterfinals,1-15k
,3118794,DIALOGUE+ - Jinsei Easy? [LV.20 Finshie's Insane] (Amateurre),DT4,Hitomi's Hidden Extra Quarterfinals,1-15k
,2256378,SHK - Imagination [SHD] (ktgster),FM1,Hitomi's Hidden Extra Quarterfinals,1-15k
,1131424,BABYMETAL - Tales of The Destinies [Predator] (Monstrata),TB1,Hitomi's Hidden Extra Quarterfinals,1-15k
,,,,,
,1563134,Kaneko Chiharu - - FALLEN - [Crazyrabbit's MAXIMUM] (Kroytz),HD1,Hitomi's Hidden Extra Semifinals,1-15k
,3622335,MisomyL - Ring ! Run ! Nyan!! [Cat ! Girl ! Overload!!] (MakiDonalds),HD2,Hitomi's Hidden Extra Semifinals,1-15k
,3059194,Kotone - Konkai no Soudou ni Tsukimashite. [halfslashed vtuber] (captin1),HD3,Hitomi's Hidden Extra Semifinals,1-15k
,3666371,factal - Inner Circle [Halgoh x Sharu Connivence] (Halgoh),HD4,Hitomi's Hidden Extra Semifinals,1-15k
,2651796,Frums - Star Of The COME ON!! [Expert] (Zelq),HD5,Hitomi's Hidden Extra Semifinals,1-15k
,3313177,vertigoaway - AM FM [Xen] (Pipuuko),HD6,Hitomi's Hidden Extra Semifinals,1-15k
,1257855,Camellia - Speedrun [tehc urn] (Akali),HD7,Hitomi's Hidden Extra Semifinals,1-15k
,3333793,Cranky - Bestrafung [Folter] (Icekalt),HD8,Hitomi's Hidden Extra Semifinals,1-15k
,3333706,Rish feat. Choko - Marukute Hayakute Susamajii Rhythm (Motto Susamajii Ver) [CANDY PANIC BOMB!] (Nathan),HD9,Hitomi's Hidden Extra Semifinals,1-15k
,2651889,Ice - Entrance [Eingang] (Icekalt),HD10,Hitomi's Hidden Extra Semifinals,1-15k
,2840550,WHITEFISTS feat. Sennzai - Paralyzed Ash [Keqing x Realazy's Despair] (Keqing),HR1,Hitomi's Hidden Extra Semifinals,1-15k
,2194715,KOTOKO - INFINITE SKY [Beyond the Geostationary Orbit Level] (Kirylln),HR2,Hitomi's Hidden Extra Semifinals,1-15k
,3022592,NIWASHI - Sapphire On Fire [Expert] (DeviousPanda),HR3,Hitomi's Hidden Extra Semifinals,1-15k
,3270303,MYUKKE. - AKKERA-COUNTRY-BOY [Polychromatic] (Hishiro Chizuru),HR4,Hitomi's Hidden Extra Semifinals,1-15k
,1981270,SILENT SIREN - ODOREmotion [Minorsonek's Extreme] (SquareTude),DT1,Hitomi's Hidden Extra Semifinals,1-15k
,1701400,"Camellia feat. Nanahira - Bassdrop Freaks (2018 ""Redrop"" ver.) [LCFC's Insane] (Mir)",DT2,Hitomi's Hidden Extra Semifinals,1-15k
,2933401,mafumafu - [Nexus] [Extra: Sliders] (William K),DT3,Hitomi's Hidden Extra Semifinals,1-15k
,2942995,ELECTROCUTICA - Dependence Intension [AERIL'S INSANE] (ScubDomino),DT4,Hitomi's Hidden Extra Semifinals,1-15k
,1911123,M2U feat. NICODE - Breach [Expert] (Hailie),FM1,Hitomi's Hidden Extra Semifinals,1-15k
,3237678,Toby Fox - THE WORLD REVOLVING (Camellia Remix) [I CAN DO ANYTHING!] (Ilay),TB1,Hitomi's Hidden Extra Semifinals,1-15k
,,,,,
,3514870,Tokoyami Towa - -ERROR [D:/o!BR5/GF/NM1/Wide.Aim Cannot be opened. File may be corrupt.] (GranDSenpai),HD1,Hitomi's Hidden Extra Finals,1-15k
,3793468,Hino Isuka - ULTRA MEGA HAPPY PARTY!!! [\(>w<)/!!] (Kurashina Asuka),HD2,Hitomi's Hidden Extra Finals,1-15k
,3731216,konoco - Sono Hana wa Shougai de Mottomo Imaimashiku Jama datta. [X] (SMOKELIND),HD3,Hitomi's Hidden Extra Finals,1-15k
,3688650,kanemiko - Stellar Proximity Shift [Hypervelocity] (Realazy),HD4,Hitomi's Hidden Extra Finals,1-15k
,3228585,MisoilePunch ~Take No Complete~ - Levier'n NabYss [MAXIMUM] (Elcheer),HD5,Hitomi's Hidden Extra Finals,1-15k
,3387671,Rish feat. Choko - Tanaka [fanzhen's Takana] (Len),HD6,Hitomi's Hidden Extra Finals,1-15k
,2331984,Yurry Canon feat. GUMI - Suicide Parade [Euthanasia] (Starfy),HD7,Hitomi's Hidden Extra Finals,1-15k
,2702975,Niko - Made Of Fire (Extended Mix) [AR8 for very cool people] (Mismagius),HD8,Hitomi's Hidden Extra Finals,1-15k
,2902384,"Camellia feat. Kagekiha Gakusei - Lowermost revolt (""Jeremiad"" Long ver.) [Mournful Insurrection] (h i f u)",HD9,Hitomi's Hidden Extra Finals,1-15k
,3087594,Remo Prototype (CV: Hanamori Yumiri) - Sendan Life [Prototype] (fedora-),HD10,Hitomi's Hidden Extra Finals,1-15k
,939618,yuikonnu - Kakushigoto [Distant Memory] (AtHeoN),HR1,Hitomi's Hidden Extra Finals,1-15k
,1477278,Jakarta Funk Brothers - INSOMNIA [EX] (Lazer),HR2,Hitomi's Hidden Extra Finals,1-15k
,2719327,II-L - SPUTNIK-3 [Expert] (DeviousPanda),HR3,Hitomi's Hidden Extra Finals,1-15k
,3172759,Culprate - Beast (Vorso Remix) [Hunted] (Mir),HR4,Hitomi's Hidden Extra Finals,1-15k
,1776628,Foo Fighters - The Pretender [pkk's Extra] (Pachiru),DT1,Hitomi's Hidden Extra Finals,1-15k
,2053770,LADYBABY - Nippon Manju [TheMefisto's Insane] (Shmiklak),DT2,Hitomi's Hidden Extra Finals,1-15k
,1725174,forest - 60th Summer of Love [Shore's Insane] (Fushimi Rio),DT3,Hitomi's Hidden Extra Finals,1-15k
,3462237,calliope x suisei - GETCHA! [GETCHA!] (Emiru Ikuno 11),DT4,Hitomi's Hidden Extra Finals,1-15k
,2651838,ZUN - Desire Drive [Extra Stage] (Halfslashed),FM1,Hitomi's Hidden Extra Finals,1-15k
,3534950,"IT LIVES & Dr. Ushuu - Never Alone (ReeK's ""Hitorijanai"" Remix) [Absolute Ecstasy] (Tocorn)",TB1,Hitomi's Hidden Extra Finals,1-15k
,,,,,
,2932554,U2 - Saigetsu (Koko & Satsuki ga Tenkomori's Sagyou Bougai Remix) (Sped Up Ver.) [HIGH TENSION JAPANESE GOBLIN] (alden),HD1,Hitomi's Hidden Extra Grandfinals,1-15k
,1430944,xi - over the top [Atsuro's Eternal Dimension] (Weriko),HD2,Hitomi's Hidden Extra Grandfinals,1-15k
,3513428,Hoshimachi Suisei & Inui Toko - OUT OF FRAME [xidooder's Object is OUT OF FRAME! 03:13:641 (1) -] (Kyrie irving),HD3,Hitomi's Hidden Extra Grandfinals,1-15k
,3802313,Ruxxi - Black Magic [Dark Arts] (Realazy),HD4,Hitomi's Hidden Extra Grandfinals,1-15k
,3967125,Laur - A Lasting Promise [Zelq & Panda's HEAVENLY] (Altai),HD5,Hitomi's Hidden Extra Grandfinals,1-15k
,3169730,onoken - ZADAMGA [Black Seal] (Down),HD6,Hitomi's Hidden Extra Grandfinals,1-15k
,3664899,Memme - Avalanche [Glacial Cascade] (byfar),HD7,Hitomi's Hidden Extra Grandfinals,1-15k
,3690388,Silver Forest - Tsurupettan (Game Ver.) [BoshyMan's Phantasm] (Bloxi),HD8,Hitomi's Hidden Extra Grandfinals,1-15k
,1587059,Camellia - GALAXY BURST [cessation.] (Zaiten),HD9,Hitomi's Hidden Extra Grandfinals,1-15k
,3514695,TAKU INOUE & Mori Calliope - Yona Yona Journey [dancing in the moonlight] (PotatoDew),HD10,Hitomi's Hidden Extra Grandfinals,1-15k
,3144568,Alestorm - Keelhauled [GIVE NO QUARTER] (Camo),HR1,Hitomi's Hidden Extra Grandfinals,1-15k
,2240404,Feryquitous feat. Aitsuki Nakuru - Ether [Skystar's Ethereal] (Acyl),HR2,Hitomi's Hidden Extra Grandfinals,1-15k
,3020221,katagiri - Angel's Salad [Error 177] (Nathan),HR3,Hitomi's Hidden Extra Grandfinals,1-15k
,2376713,SIDxRAM - RAMSING [CULT LEADER METAMORPHOSIS] (Ksardas),HR4,Hitomi's Hidden Extra Grandfinals,1-15k
,2245707,onoken - F-mine [Expert] (Cheri),DT1,Hitomi's Hidden Extra Grandfinals,1-15k
,3453570,xi - Time files [Another] (IOException),DT2,Hitomi's Hidden Extra Grandfinals,1-15k
,2651830,Nasty Children - SCARLET TEMPEST [Origin] (Kite),DT3,Hitomi's Hidden Extra Grandfinals,1-15k
,3064148,cYsmix - Abandoned Shrine Party [Icekalt's Extra] (Halfslashed),DT4,Hitomi's Hidden Extra Grandfinals,1-15k
,3451873,System of a Down - Vicinity of Obscenity [ARANEL Mix] (Flux3on),FM1,Hitomi's Hidden Extra Grandfinals,1-15k
,3802499,Aoi - King Atlantis [Quarybdis] (ScubDomino),TB1,Hitomi's Hidden Extra Grandfinals,1-15k
,,,,,
,3479041,"ShinRa-Bansho - Pink Kurage to, Sotto, Kiss o Shita. [Bioluminescent Sea Creature] (Skydiver)",NM1,Duck Cup: Mallard Edition Qualifiers,7.5k-∞
,765740,Glunwald - Bloody Scarlet Nightmare [Ultimate Nightmare] (RikiH_),NM2,Duck Cup: Mallard Edition Qualifiers,7.5k-∞
,2047528,Suzuki Konomi - Cyber Thunder Cider [SAIBAA SANDAA SAIDAA] (Nattu),NM3,Duck Cup: Mallard Edition Qualifiers,7.5k-∞
,2803777,PSYQUI - Eyes on me feat. Such [Shock and Awe] (JeZag),NM4,Duck Cup: Mallard Edition Qualifiers,7.5k-∞
,2164315,Amaranthe - Hunger [LMT's Expert] (greenhue),HD1,Duck Cup: Mallard Edition Qualifiers,7.5k-∞
,3154009,Shubh Saran - Slip [4/20] (defiance),HD2,Duck Cup: Mallard Edition Qualifiers,7.5k-∞
,1618753,Fujimiya Kaori (CV: Amamiya Sora) - Kanade (Shadren Remix) [FCL's Extreme] (schoolboy),HR1,Duck Cup: Mallard Edition Qualifiers,7.5k-∞
,87764,Megpoid GUMI & Megurine Luka - Speed [Speed] (val0108),HR2,Duck Cup: Mallard Edition Qualifiers,7.5k-∞
,681786,HoneyWorks - Ima Suki ni Naru. ver.Capi [P A N's Insane] (Nara),DT1,Duck Cup: Mallard Edition Qualifiers,7.5k-∞
,2613166,Lime - Noblesse Gloria [Noblesse] (yaspo),DT2,Duck Cup: Mallard Edition Qualifiers,7.5k-∞
,,,,,
,2797260,AKINO with bless4 - Yuki no Youni [OJT is back!] (-Brethia),NM1,Duck Cup: Mallard Edition Round of 32,7.5k-∞
,3289450,Kuki Akumu - Ki ga Kurutta Noise [Less Emotions] (Astronic),NM2,Duck Cup: Mallard Edition Round of 32,7.5k-∞
,3601683,sekai - God-ish [Kuse's Expert] (seros),NM3,Duck Cup: Mallard Edition Round of 32,7.5k-∞
,3209915,M2U feat. NICODE - Breach [Impending Doom (Tourney Edit)] (Typ4),NM4,Duck Cup: Mallard Edition Round of 32,7.5k-∞
,3651733,Gram - Nibelungen [lungaspeeding] (xidorn),NM5,Duck Cup: Mallard Edition Round of 32,7.5k-∞
,2626469,Yousei Teikoku - Kuusou Mesorogiwi [Shidoni's Extra] (IsomirDiAngelo),HD1,Duck Cup: Mallard Edition Round of 32,7.5k-∞
,3622236,Alice Schach and the Magic Orchestra - NEW GAME [Insane] (anna apple),HD2,Duck Cup: Mallard Edition Round of 32,7.5k-∞
,2751371,Memme - Xiao Long Bao [Expert] (DreaM117er),HR1,Duck Cup: Mallard Edition Round of 32,7.5k-∞
,190468,Renard - Blue Night [grumd] (grumd),HR2,Duck Cup: Mallard Edition Round of 32,7.5k-∞
,972844,Ito Kanako - Skyclad no Kansokusha [-Tochi's Insane] (Linada),DT1,Duck Cup: Mallard Edition Round of 32,7.5k-∞
,158107,SYNC.ART'S - Sins -Kokoro no Tsumi- [Nightmare] (Snowy Dream),DT2,Duck Cup: Mallard Edition Round of 32,7.5k-∞
,1814067,ak+q & Redeilia - Enigma Helix [Celeslashed's Hard] (Icekalt),DT3,Duck Cup: Mallard Edition Round of 32,7.5k-∞
,1635648,Camellia - Routing [Gillstar's Extra] (-jordan-),FM1,Duck Cup: Mallard Edition Round of 32,7.5k-∞
,2131582,ZUN - Ryokugan no Jealousy [Oni] (Net0),FM2,Duck Cup: Mallard Edition Round of 32,7.5k-∞
,1930104,ziki_7 - Astral Voyager [Celestial v1.34] (-Tochi),TB1,Duck Cup: Mallard Edition Round of 32,7.5k-∞
,,,,,
,3754417,GLORYHAMMER - Hootsforce [Extreme] (Nao Tomori),NM1,Duck Cup: Mallard Edition Round of 16,7.5k-∞
,3666429,Hymn Above Traumatic Emotion - Fuku ga Yogoreta Janai! (Nano Reflectia Cover) [NM2] (AdveNt),NM2,Duck Cup: Mallard Edition Round of 16,7.5k-∞
,2919880,Kagemori Michiru (CV: Morohoshi Sumire) - Ready to [tanuki (Maple Cup 2021 HR Edit)] (alden),NM3,Duck Cup: Mallard Edition Round of 16,7.5k-∞
,3232595,litmus* as Ester - Krave [Collab Expert] (elicz1),NM4,Duck Cup: Mallard Edition Round of 16,7.5k-∞
,3743383,MisoilePunch - Mesheer [Divine] (-Kirigiri),NM5,Duck Cup: Mallard Edition Round of 16,7.5k-∞
,252290,Rohi - Kanata ni Mau wa Sakura no Shirabe [Extra] (NatsumeRin),HD1,Duck Cup: Mallard Edition Round of 16,7.5k-∞
,2670774,Gentle stick - Amphitryon [Another] (yaspo),HD2,Duck Cup: Mallard Edition Round of 16,7.5k-∞
,1971136,brave elements - Massarani [coco's Extra] (Amiya),HR1,Duck Cup: Mallard Edition Round of 16,7.5k-∞
,2361526,Ryu* - Sakura Luminance [Special] (Mao),HR2,Duck Cup: Mallard Edition Round of 16,7.5k-∞
,1426407,MikitoP - Akaito [Inseparable] (Narcissu),DT1,Duck Cup: Mallard Edition Round of 16,7.5k-∞
,353100,a_hisa - Tenri Kakujou [Yuki's Another] (sjoy),DT2,Duck Cup: Mallard Edition Round of 16,7.5k-∞
,3167236,Hanazono Mei - Kurenai Fubuki [Collab Insane] (Nao Tomori),DT3,Duck Cup: Mallard Edition Round of 16,7.5k-∞
,1466728,Nekomata Master - Nekozamurai no Gyakushu [Alheak's Expert] (moph),FM1,Duck Cup: Mallard Edition Round of 16,7.5k-∞
,3657734,inabakumori - Tokoshizume [Kard's Insane] (xyperX),FM2,Duck Cup: Mallard Edition Round of 16,7.5k-∞
,3205217,"Demetori - Hitoku Sareta Four Seasons ~ Hidden Seasons will pass you by [The Ultimate, Absolute Secret God] (Crissa)",TB1,Duck Cup: Mallard Edition Round of 16,7.5k-∞
,,,,,
,2284524,BAND-MAID - DICE [X] (Meg),NM1,Duck Cup: Mallard Edition Quarterfinals,7.5k-∞
,3841861,UNDEAD CORPORATION - Evil But Innocent [Loudness War] (Azer),NM2,Duck Cup: Mallard Edition Quarterfinals,7.5k-∞
,3181080,Hatsuki Yura - Nemureru Mori no Shoujo [Extra] (KKipalt),NM3,Duck Cup: Mallard Edition Quarterfinals,7.5k-∞
,3752651,eFeL - Engine [Expert] (Feiri),NM4,Duck Cup: Mallard Edition Quarterfinals,7.5k-∞
,3045916,The Ghost of 3.13 - Daydream [nerfed] (KKipalt),NM5,Duck Cup: Mallard Edition Quarterfinals,7.5k-∞
,3539959,MARiA - Pray [X] (SMOKELIND),HD1,Duck Cup: Mallard Edition Quarterfinals,7.5k-∞
,3287936,DECO*27 - Two Breaths Walking (Reloaded) feat. Hatsune Miku [Expert] (CallieCube),HD2,Duck Cup: Mallard Edition Quarterfinals,7.5k-∞
,2419515,Green Day - Basket Case [Frakturehawkens' Funny and Stupid Extra] (Hectic),HD3,Duck Cup: Mallard Edition Quarterfinals,7.5k-∞
,3605061,Yorushika - Replicant [Deception] (alevi),HR1,Duck Cup: Mallard Edition Quarterfinals,7.5k-∞
,1985592,Hanatan - WAVE [Fantasy] (eiri-),HR2,Duck Cup: Mallard Edition Quarterfinals,7.5k-∞
,3775573,Amatsuki - Readymade [Reform's Expert] (Kirishima-),HR3,Duck Cup: Mallard Edition Quarterfinals,7.5k-∞
,1676795,HAG - Koe [Insane] (C O N N E R),DT1,Duck Cup: Mallard Edition Quarterfinals,7.5k-∞
,3168379,Dimrain47 - Cloud Control [Insane] (PandaHero),DT2,Duck Cup: Mallard Edition Quarterfinals,7.5k-∞
,806465,ALiCE'S EMOTiON - Foughten Field [Lunatic] (Natsu),DT3,Duck Cup: Mallard Edition Quarterfinals,7.5k-∞
,2109396,HyuN - Illusion of Inflict [N/A's Extra] (Icekalt),FM1,Duck Cup: Mallard Edition Quarterfinals,7.5k-∞
,50148,Tatsh - Cruel Moon [Lunatic] (Shinxyn),FM2,Duck Cup: Mallard Edition Quarterfinals,7.5k-∞
,3022399,JANK - Versace Summer [Take me away to my holy grail in your bed] (h i f u),TB1,Duck Cup: Mallard Edition Quarterfinals,7.5k-∞
,,,,,
,3288489,Okazaki Taiiku - Kanjou no Pixel [WanisaNM1] (_kotachi_),NM1,Duck Cup: Mallard Edition Semifinals,7.5k-∞
,3438674,UI-70 - Mou Uta Shika Kikoenai [Expert cs4] (Kurashina Asuka),NM2,Duck Cup: Mallard Edition Semifinals,7.5k-∞
,3166140,ELFENSJoN - BLANCNEIGE [aramaki x ponbot's Extra] (gazimal),NM3,Duck Cup: Mallard Edition Semifinals,7.5k-∞
,3555094,VeetaCrush & ProjectG - glacier's poetry [insurmountable] (JeZag),NM4,Duck Cup: Mallard Edition Semifinals,7.5k-∞
,2969151,t+pazolite - Hoshikuzu Suto Rakku (Uncut Edition) [old ver.] (-Tynamo),NM5,Duck Cup: Mallard Edition Semifinals,7.5k-∞
,3267248,"BEMANI Sound Team ""Yvya"" - Vitrum [KKip's Extra] (Lince Cosmico)",NM6,Duck Cup: Mallard Edition Semifinals,7.5k-∞
,2811634,Eir Aoi - INNOCENCE [ADMIRATION] (lewski),HD1,Duck Cup: Mallard Edition Semifinals,7.5k-∞
,1570419,Seeed - Ding [Deramok's Hidden Extra] (IceKalt),HD2,Duck Cup: Mallard Edition Semifinals,7.5k-∞
,3666525,eyemedia - Requiem [Extra] (Feiri),HD3,Duck Cup: Mallard Edition Semifinals,7.5k-∞
,2744052,Hana - Kuukirikigaku Shoujo to Shounen no Uta [Wonderful Everyday] (Luscent),HR1,Duck Cup: Mallard Edition Semifinals,7.5k-∞
,3015149,Rigel_Wired - deltaTime [how2miss' extra] (JeZag),HR2,Duck Cup: Mallard Edition Semifinals,7.5k-∞
,3667847,Maison book girl - bath room [falling girl] (newton-),HR3,Duck Cup: Mallard Edition Semifinals,7.5k-∞
,3276673,Chata - Harukaze Dance [flowers] (Yogurtt),DT1,Duck Cup: Mallard Edition Semifinals,7.5k-∞
,2701648,ginkiha feat. TEA - Hare [Insane] (PandaHero),DT2,Duck Cup: Mallard Edition Semifinals,7.5k-∞
,3181360,BUTAOTOME - Tanoshii Sensou no Uta [Lunatic Corsace] (Keqing),DT3,Duck Cup: Mallard Edition Semifinals,7.5k-∞
,2522615,Ryokuoushoku Shakai - Mela! [Insane!] (Battle),DT4,Duck Cup: Mallard Edition Semifinals,7.5k-∞
,3168773,D.J.Amuro - AA -rebuild- [Expert] (vita2),FM1,Duck Cup: Mallard Edition Semifinals,7.5k-∞
,3045587,The Gentle Men - 2004 Breakup [This song is about Tragic Love] (Reiji Maigo),FM2,Duck Cup: Mallard Edition Semifinals,7.5k-∞
,3754619,Rabbit House - Divine Ordeal [Garden & yf's Ultimate Trial] (Garden),TB1,Duck Cup: Mallard Edition Semifinals,7.5k-∞
,,,,,
,2301348,yuikonnu - caramel heaven [Sweet Heaven] (knowledgeking),NM1,Duck Cup: Mallard Edition Finals,7.5k-∞
,3180049,Xi - Native file [Tribulation from the Native Gods] (AdveNt),NM2,Duck Cup: Mallard Edition Finals,7.5k-∞
,3193021,Wiseman (CV: Harada Sayaka & CV: Kito Akari & CV: Mano Ayumi) - Wiseman no Thema [Sparhten's Triple Jail Sentence Extra] (Sparhten),NM3,Duck Cup: Mallard Edition Finals,7.5k-∞
,3622090,MYUKKE. - ViViTAL MONO [Perennial 2022] (Ishtiaq),NM4,Duck Cup: Mallard Edition Finals,7.5k-∞
,3130037,katagiri - Heisei Memehunters [Night Meme 5] (Zelq),NM5,Duck Cup: Mallard Edition Finals,7.5k-∞
,3641172,Polyphia - Playing God [Nirvana] (Mir),NM6,Duck Cup: Mallard Edition Finals,7.5k-∞
,2185651,umu. - humanly [Expert] (Luscent),HD1,Duck Cup: Mallard Edition Finals,7.5k-∞
,2588430,"Yamai - E? Aa, Sou. [?] (Faito)",HD2,Duck Cup: Mallard Edition Finals,7.5k-∞
,2819481,yuikonnu - Gigantic O.T.N [Climax] (Camo),HD3,Duck Cup: Mallard Edition Finals,7.5k-∞
,3007213,WHITEFISTS feat. Sennzai - Paralyzed Ash [Decaptin's Extra] (Keqing),HR1,Duck Cup: Mallard Edition Finals,7.5k-∞
,2436870,SWAN K feat. Asuka M - LOVE B.B.B [YOKES' EXPERT] ([ Couch ] Lite),HR2,Duck Cup: Mallard Edition Finals,7.5k-∞
,2557886,Expander - diagram [LEGGENDARIA] (Moecho),HR3,Duck Cup: Mallard Edition Finals,7.5k-∞
,546514,Printemps - Eien Friends [Friends] (Sakaue Nachi),DT1,Duck Cup: Mallard Edition Finals,7.5k-∞
,3245458,lapix - Amazing Mirage (Extended) [KKip's Insane] (Chaoslitz),DT2,Duck Cup: Mallard Edition Finals,7.5k-∞
,3155184,Hatsuki Yura - Junketsu to Toki no Tenbin [Insane OTST] (KKipalt),DT3,Duck Cup: Mallard Edition Finals,7.5k-∞
,3049438,love solfege - Vanity Clock [Hidden Another] (Chizu-Kun),DT4,Duck Cup: Mallard Edition Finals,7.5k-∞
,1954858,Nanamori-chu * Goraku-bu - Happy Time wa Owaranai [Expert] (deadcode),FM1,Duck Cup: Mallard Edition Finals,7.5k-∞
,2140702,Virt - Choppastyle [KIRBY Mix] (YokesPai),FM2,Duck Cup: Mallard Edition Finals,7.5k-∞
,3603269,Down - Solo Cup [Extra] (Down),FM3,Duck Cup: Mallard Edition Finals,7.5k-∞
,2968949,Thank You Scientist - The Amateur Arsonist's Handbook [Poisonous Emotions] (Fisky),TB1,Duck Cup: Mallard Edition Finals,7.5k-∞
,,,,,
,3622063,UNISON SQUARE GARDEN - Phantom Joke [Extra] (captin1),NM1,Duck Cup: Mallard Edition Grandfinals,7.5k-∞
,3299406,Sabaton - Twilight Of The Thunder God [Ragnarok awaits] (Mazzerin),NM2,Duck Cup: Mallard Edition Grandfinals,7.5k-∞
,2812266,lical - nyctalopia [collab extreme] (Raijodo),NM3,Duck Cup: Mallard Edition Grandfinals,7.5k-∞
,3845085,Pa's Lam System - I'm Coming (Mtell Future core Bootleg) [o///o] (MarcoBrolo),NM4,Duck Cup: Mallard Edition Grandfinals,7.5k-∞
,3227911,UNDEAD CORPORATION - One Second [Blink of an Eye] (Zelq),NM5,Duck Cup: Mallard Edition Grandfinals,7.5k-∞
,3784938,john - Utage [Carmen] (Ryuusei Aika),NM6,Duck Cup: Mallard Edition Grandfinals,7.5k-∞
,3863348,Mili - Rightfully [rollpan x Sagu's Dream] (rollpan),HD1,Duck Cup: Mallard Edition Grandfinals,7.5k-∞
,2942890,Kenshi Yonezu - MAD HEAD LOVE [CRAZY] (Keqing),HD2,Duck Cup: Mallard Edition Grandfinals,7.5k-∞
,3711243,AAAA & Umeboshi Chazuke - Hazukashigari ya no Toy Soldier [Extra] (Saika0k1),HD3,Duck Cup: Mallard Edition Grandfinals,7.5k-∞
,2946220,"Hoshimachi Suisei - GHOST [I will keep Singing in the Dark, just for ''You''.] ([ TNTlealu ])",HR1,Duck Cup: Mallard Edition Grandfinals,7.5k-∞
